timestamp,duration,billedDuration,maxMemoryUsed,memorySize
2022-12-22 11:07:43.732,23.11,24.0,3.62E8,1.024E9
2022-12-22 11:07:41.381,30.78,31.0,3.62E8,1.024E9
2022-12-22 11:07:41.203,7.86,8.0,3.62E8,1.024E9
2022-12-22 11:07:41.194,94.08,95.0,3.6E8,1.024E9
2022-12-22 11:07:40.753,53.81,54.0,3.6E8,1.024E9
2022-12-22 11:07:40.654,14.57,15.0,3.6E8,1.024E9
2022-12-22 11:07:40.498,9.52,10.0,3.6E8,1.024E9
2022-12-22 11:07:40.276,61.78,62.0,3.6E8,1.024E9
2022-12-22 11:07:39.995,38.41,39.0,3.6E8,1.024E9
2022-12-22 11:07:39.432,12.91,13.0,3.6E8,1.024E9
2022-12-22 11:07:38.594,20.63,21.0,3.6E8,1.024E9
2022-12-22 11:07:38.482,9.68,10.0,3.6E8,1.024E9
2022-12-22 11:07:38.295,74.94,75.0,3.6E8,1.024E9
2022-12-22 11:07:37.976,61.64,62.0,3.57E8,1.024E9
2022-12-22 11:07:37.455,33.57,34.0,3.57E8,1.024E9
2022-12-22 11:07:37.236,42.98,43.0,3.57E8,1.024E9
2022-12-22 11:07:36.297,42.3,43.0,3.56E8,1.024E9
2022-12-22 11:07:36.133,19.61,20.0,3.56E8,1.024E9
2022-12-22 11:07:35.895,46.59,47.0,3.56E8,1.024E9
2022-12-22 11:07:35.874,24.44,25.0,3.62E8,1.024E9
2022-12-22 11:07:35.670,7.37,8.0,3.62E8,1.024E9
2022-12-22 11:07:35.284,91.63,92.0,3.62E8,1.024E9
2022-12-22 11:07:34.974,16.95,17.0,3.62E8,1.024E9
2022-12-22 11:07:34.772,19.97,20.0,3.62E8,1.024E9
2022-12-22 11:07:32.873,23.53,24.0,3.62E8,1.024E9
2022-12-22 11:07:32.636,9.29,10.0,3.62E8,1.024E9
2022-12-22 11:07:32.296,16.47,17.0,3.62E8,1.024E9
2022-12-22 11:07:32.292,90.15,91.0,3.56E8,1.024E9
2022-12-22 11:07:31.393,67.77,68.0,3.56E8,1.024E9
2022-12-22 11:07:31.384,11.13,12.0,3.62E8,1.024E9
2022-12-22 11:07:30.412,27.93,28.0,3.56E8,1.024E9
2022-12-22 11:07:30.374,16.54,17.0,3.56E8,1.024E9
2022-12-22 11:07:29.658,17.39,18.0,3.56E8,1.024E9
2022-12-22 11:07:29.453,21.22,22.0,3.56E8,1.024E9
2022-12-22 11:07:29.244,9.24,10.0,3.56E8,1.024E9
2022-12-22 11:07:29.157,14.33,15.0,3.56E8,1.024E9
2022-12-22 11:07:28.822,8.72,9.0,3.56E8,1.024E9
2022-12-22 11:07:28.576,30.16,31.0,3.56E8,1.024E9
2022-12-22 11:07:28.238,19.46,20.0,3.56E8,1.024E9
2022-12-22 11:07:27.485,8.06,9.0,3.56E8,1.024E9
2022-12-22 11:07:26.192,25.28,26.0,3.56E8,1.024E9
2022-12-22 11:07:25.936,25.06,26.0,3.56E8,1.024E9
2022-12-22 11:07:25.926,12.31,13.0,3.62E8,1.024E9
2022-12-22 11:07:25.473,22.01,23.0,3.56E8,1.024E9
2022-12-22 11:07:25.451,8.55,9.0,3.62E8,1.024E9
2022-12-22 11:07:25.038,16.34,17.0,3.62E8,1.024E9
2022-12-22 11:07:24.983,8.02,9.0,3.62E8,1.024E9
2022-12-22 11:07:23.475,13.97,14.0,3.62E8,1.024E9
2022-12-22 11:07:23.280,32.23,33.0,3.62E8,1.024E9
2022-12-22 11:07:23.032,16.28,17.0,3.62E8,1.024E9
2022-12-22 11:07:23.028,13.02,14.0,3.56E8,1.024E9
2022-12-22 11:07:22.475,19.53,20.0,3.56E8,1.024E9
2022-12-22 11:07:22.471,21.28,22.0,3.62E8,1.024E9
2022-12-22 11:07:21.558,14.38,15.0,3.62E8,1.024E9
2022-12-22 11:07:21.180,84.0,85.0,3.62E8,1.024E9
2022-12-22 11:07:21.096,9.55,10.0,3.56E8,1.024E9
2022-12-22 11:07:20.715,9.06,10.0,3.56E8,1.024E9
2022-12-22 11:07:20.098,17.69,18.0,3.56E8,1.024E9
2022-12-22 11:07:19.920,16.43,17.0,3.56E8,1.024E9
2022-12-22 11:07:19.821,8.96,9.0,3.56E8,1.024E9
2022-12-22 11:07:19.401,18.86,19.0,3.56E8,1.024E9
2022-12-22 11:07:19.355,22.76,23.0,3.56E8,1.024E9
2022-12-22 11:07:18.939,26.43,27.0,3.56E8,1.024E9
2022-12-22 11:07:18.377,17.73,18.0,3.56E8,1.024E9
2022-12-22 11:07:17.995,24.44,25.0,3.56E8,1.024E9
2022-12-22 11:07:17.980,8.24,9.0,3.62E8,1.024E9
2022-12-22 11:07:15.884,14.67,15.0,3.62E8,1.024E9
2022-12-22 11:07:15.499,10.16,11.0,3.62E8,1.024E9
2022-12-22 11:07:15.495,9.17,10.0,3.56E8,1.024E9
2022-12-22 11:07:13.011,14.57,15.0,3.56E8,1.024E9
2022-12-22 11:07:12.974,23.13,24.0,3.56E8,1.024E9
2022-12-22 11:07:12.971,19.02,20.0,3.62E8,1.024E9
2022-12-22 11:07:12.967,14.64,15.0,3.45E8,1.024E9
2022-12-22 11:07:12.962,10.77,11.0,3.43E8,1.024E9
2022-12-22 11:07:12.753,8.31,9.0,3.45E8,1.024E9
2022-12-22 11:07:12.713,13.9,14.0,3.45E8,1.024E9
2022-12-22 11:07:12.410,9.29,10.0,3.45E8,1.024E9
2022-12-22 11:07:11.580,16.28,17.0,3.45E8,1.024E9
2022-12-22 11:07:11.081,62.13,63.0,3.45E8,1.024E9
2022-12-22 11:07:10.986,14.93,15.0,3.45E8,1.024E9
2022-12-22 11:07:10.975,8.45,9.0,3.56E8,1.024E9
2022-12-22 11:07:10.494,100.49,101.0,3.56E8,1.024E9
2022-12-22 11:07:10.482,74.03,75.0,3.45E8,1.024E9
2022-12-22 11:07:10.475,28.92,29.0,3.43E8,1.024E9
2022-12-22 11:07:08.753,29.8,30.0,3.56E8,1.024E9
2022-12-22 11:07:07.793,16.46,17.0,3.56E8,1.024E9
2022-12-22 11:07:07.472,67.13,68.0,3.56E8,1.024E9
2022-12-22 11:07:07.458,8.29,9.0,3.45E8,1.024E9
2022-12-22 11:07:05.776,30.64,31.0,3.56E8,1.024E9
2022-12-22 11:07:05.766,19.32,20.0,3.45E8,1.024E9
2022-12-22 11:07:05.175,40.6,41.0,3.56E8,1.024E9
2022-12-22 11:07:05.117,29.71,30.0,3.56E8,1.024E9
2022-12-22 11:07:05.087,14.37,15.0,3.45E8,1.024E9
2022-12-22 11:07:05.086,13.61,14.0,3.43E8,1.024E9
2022-12-22 11:07:04.440,7.16,8.0,3.45E8,1.024E9
2022-12-22 11:07:04.406,15.72,16.0,3.45E8,1.024E9
2022-12-22 11:07:04.400,7.75,8.0,3.43E8,1.024E9
2022-12-22 11:07:01.884,7.31,8.0,3.45E8,1.024E9
2022-12-22 11:07:00.745,21.64,22.0,3.45E8,1.024E9
2022-12-22 11:07:00.008,21.59,22.0,3.45E8,1.024E9
2022-12-22 11:06:59.996,14.79,15.0,3.43E8,1.024E9
2022-12-22 11:06:59.994,12.69,13.0,3.56E8,1.024E9
2022-12-22 11:06:59.958,22.87,23.0,3.56E8,1.024E9
2022-12-22 11:06:59.236,18.8,19.0,3.56E8,1.024E9
2022-12-22 11:06:59.183,23.42,24.0,3.56E8,1.024E9
2022-12-22 11:06:58.692,36.76,37.0,3.56E8,1.024E9
2022-12-22 11:06:58.633,26.17,27.0,3.56E8,1.024E9
2022-12-22 11:06:58.632,22.47,23.0,3.43E8,1.024E9
2022-12-22 11:06:58.620,7.89,8.0,3.45E8,1.024E9
2022-12-22 11:06:58.619,8.01,9.0,3.62E8,1.024E9
2022-12-22 11:06:57.474,23.06,24.0,3.56E8,1.024E9
2022-12-22 11:06:56.197,18.14,19.0,3.56E8,1.024E9
2022-12-22 11:06:56.184,17.41,18.0,3.43E8,1.024E9
2022-12-22 11:06:52.852,23.17,24.0,3.43E8,1.024E9
2022-12-22 11:06:52.837,38.97,39.0,3.56E8,1.024E9
2022-12-22 11:06:52.082,28.75,29.0,3.56E8,1.024E9
2022-12-22 11:06:51.651,8.93,9.0,3.56E8,1.024E9
2022-12-22 11:06:51.618,23.68,24.0,3.56E8,1.024E9
2022-12-22 11:06:51.615,21.59,22.0,3.43E8,1.024E9
2022-12-22 11:06:51.352,12.9,13.0,3.56E8,1.024E9
2022-12-22 11:06:50.454,24.72,25.0,3.56E8,1.024E9
2022-12-22 11:06:49.616,17.84,18.0,3.56E8,1.024E9
2022-12-22 11:06:49.557,18.1,19.0,3.56E8,1.024E9
2022-12-22 11:06:48.615,18.05,19.0,3.56E8,1.024E9
2022-12-22 11:06:47.860,13.43,14.0,3.56E8,1.024E9
2022-12-22 11:06:46.995,22.0,22.0,3.56E8,1.024E9
2022-12-22 11:06:46.993,21.0,22.0,3.43E8,1.024E9
2022-12-22 11:06:46.921,14.46,15.0,3.43E8,1.024E9
2022-12-22 11:06:46.652,19.86,20.0,3.43E8,1.024E9
2022-12-22 11:06:46.592,83.74,84.0,3.43E8,1.024E9
2022-12-22 11:06:46.522,15.39,16.0,3.56E8,1.024E9
2022-12-22 11:06:46.493,59.68,60.0,3.56E8,1.024E9
2022-12-22 11:06:46.387,8.9,9.0,3.56E8,1.024E9
2022-12-22 11:06:46.292,69.55,70.0,3.56E8,1.024E9
2022-12-22 11:06:46.281,58.04,59.0,3.43E8,1.024E9
2022-12-22 11:06:46.094,41.21,42.0,3.56E8,1.024E9
2022-12-22 11:06:45.493,72.0,73.0,3.56E8,1.024E9
2022-12-22 11:06:44.095,43.26,44.0,3.56E8,1.024E9
2022-12-22 11:06:43.832,12.94,13.0,3.56E8,1.024E9
2022-12-22 11:06:43.460,28.24,29.0,3.56E8,1.024E9
2022-12-22 11:06:42.194,38.86,39.0,3.56E8,1.024E9
2022-12-22 11:06:42.181,23.2,24.0,3.43E8,1.024E9
2022-12-22 11:06:42.035,55.36,56.0,3.56E8,1.024E9
2022-12-22 11:06:41.192,14.18,15.0,3.56E8,1.024E9
2022-12-22 11:06:39.976,42.53,43.0,3.56E8,1.024E9
2022-12-22 11:06:39.574,26.13,27.0,3.56E8,1.024E9
2022-12-22 11:06:39.294,24.95,25.0,3.56E8,1.024E9
2022-12-22 11:06:39.094,61.56,62.0,3.56E8,1.024E9
2022-12-22 11:06:38.780,19.07,20.0,3.56E8,1.024E9
2022-12-22 11:06:37.654,30.99,31.0,3.56E8,1.024E9
2022-12-22 11:06:35.381,25.61,26.0,3.56E8,1.024E9
2022-12-22 11:06:35.315,18.15,19.0,3.56E8,1.024E9
2022-12-22 11:06:35.175,53.07,54.0,3.56E8,1.024E9
2022-12-22 11:06:34.257,22.8,23.0,3.56E8,1.024E9
2022-12-22 11:06:33.553,26.66,27.0,3.56E8,1.024E9
2022-12-22 11:06:33.183,80.09,81.0,3.56E8,1.024E9
2022-12-22 11:06:32.912,9.42,10.0,3.56E8,1.024E9
2022-12-22 11:06:32.798,27.25,28.0,3.56E8,1.024E9
2022-12-22 11:06:32.797,16.52,17.0,3.43E8,1.024E9
2022-12-22 11:06:28.934,19.09,20.0,3.56E8,1.024E9
2022-12-22 11:06:28.805,9.2,10.0,3.56E8,1.024E9
2022-12-22 11:06:28.473,16.43,17.0,3.56E8,1.024E9
2022-12-22 11:06:27.756,8.43,9.0,3.56E8,1.024E9
2022-12-22 11:06:26.536,16.69,17.0,3.56E8,1.024E9
2022-12-22 11:06:26.519,14.98,15.0,3.43E8,1.024E9
2022-12-22 11:06:26.428,7.6,8.0,3.43E8,1.024E9
2022-12-22 11:06:26.095,21.27,22.0,3.43E8,1.024E9
2022-12-22 11:06:24.967,14.37,15.0,3.43E8,1.024E9
2022-12-22 11:06:24.541,7.49,8.0,3.43E8,1.024E9
2022-12-22 11:06:23.689,8.25,9.0,3.43E8,1.024E9
2022-12-22 11:06:23.493,14.88,15.0,3.43E8,1.024E9
2022-12-22 11:06:23.336,20.84,21.0,3.43E8,1.024E9
2022-12-22 11:06:23.334,27.06,28.0,3.56E8,1.024E9
2022-12-22 11:06:22.576,22.54,23.0,3.56E8,1.024E9
2022-12-22 11:06:22.217,18.09,19.0,3.56E8,1.024E9
2022-12-22 11:06:20.297,67.93,68.0,3.56E8,1.024E9
2022-12-22 11:06:19.754,49.15,50.0,3.56E8,1.024E9
2022-12-22 11:06:19.594,23.59,24.0,3.56E8,1.024E9
2022-12-22 11:06:19.349,8.84,9.0,3.56E8,1.024E9
2022-12-22 11:06:18.478,59.7,60.0,3.56E8,1.024E9
2022-12-22 11:06:18.394,30.5,31.0,3.56E8,1.024E9
2022-12-22 11:06:17.933,19.81,20.0,3.56E8,1.024E9
2022-12-22 11:06:17.811,9.31,10.0,3.56E8,1.024E9
2022-12-22 11:06:17.593,21.95,22.0,3.56E8,1.024E9
2022-12-22 11:06:17.527,8.88,9.0,3.56E8,1.024E9
2022-12-22 11:06:15.807,16.87,17.0,3.56E8,1.024E9
2022-12-22 11:06:15.579,9.1,10.0,3.56E8,1.024E9
2022-12-22 11:06:15.514,22.64,23.0,3.56E8,1.024E9
2022-12-22 11:06:15.218,26.04,27.0,3.56E8,1.024E9
2022-12-22 11:06:15.094,22.86,23.0,3.56E8,1.024E9
2022-12-22 11:06:12.586,16.81,17.0,3.56E8,1.024E9
2022-12-22 11:06:12.275,27.12,28.0,3.56E8,1.024E9
2022-12-22 11:06:12.273,30.53,31.0,3.43E8,1.024E9
2022-12-22 11:06:11.840,13.8,14.0,3.43E8,1.024E9
2022-12-22 11:06:11.836,19.61,20.0,3.56E8,1.024E9
2022-12-22 11:06:11.575,75.75,76.0,3.56E8,1.024E9
2022-12-22 11:06:10.486,8.64,9.0,3.56E8,1.024E9
2022-12-22 11:06:09.095,72.63,73.0,3.56E8,1.024E9
2022-12-22 11:06:08.736,27.14,28.0,3.56E8,1.024E9
2022-12-22 11:06:08.685,33.73,34.0,3.56E8,1.024E9
2022-12-22 11:06:08.393,45.18,46.0,3.56E8,1.024E9
2022-12-22 11:06:06.863,10.04,11.0,3.56E8,1.024E9
2022-12-22 11:06:06.487,104.65,105.0,3.56E8,1.024E9
2022-12-22 11:06:06.276,15.24,16.0,3.56E8,1.024E9
2022-12-22 11:06:06.138,51.3,52.0,3.56E8,1.024E9
2022-12-22 11:06:05.978,66.11,67.0,3.56E8,1.024E9
2022-12-22 11:06:05.235,60.55,61.0,3.56E8,1.024E9
2022-12-22 11:06:04.641,62.61,63.0,3.56E8,1.024E9
2022-12-22 11:06:04.232,34.01,35.0,3.56E8,1.024E9
2022-12-22 11:06:04.085,57.17,58.0,3.56E8,1.024E9
2022-12-22 11:06:03.977,12.62,13.0,3.56E8,1.024E9
2022-12-22 11:06:02.942,24.02,25.0,3.56E8,1.024E9
2022-12-22 11:06:02.886,18.23,19.0,3.56E8,1.024E9
2022-12-22 11:06:02.453,28.02,29.0,3.56E8,1.024E9
2022-12-22 11:06:02.184,40.71,41.0,3.56E8,1.024E9
2022-12-22 11:06:01.895,10.67,11.0,3.56E8,1.024E9
2022-12-22 11:06:01.735,29.05,30.0,3.56E8,1.024E9
2022-12-22 11:06:00.881,16.06,17.0,3.56E8,1.024E9
2022-12-22 11:06:00.790,9.42,10.0,3.56E8,1.024E9
2022-12-22 11:06:00.580,54.19,55.0,3.56E8,1.024E9
2022-12-22 11:06:00.417,110.58,111.0,3.56E8,1.024E9
2022-12-22 11:05:59.094,64.59,65.0,3.56E8,1.024E9
2022-12-22 11:05:58.681,23.81,24.0,3.56E8,1.024E9
2022-12-22 11:05:57.734,24.38,25.0,3.56E8,1.024E9
2022-12-22 11:05:57.673,21.62,22.0,3.56E8,1.024E9
2022-12-22 11:05:57.520,29.34,30.0,3.56E8,1.024E9
2022-12-22 11:05:57.472,9.69,10.0,3.56E8,1.024E9
2022-12-22 11:05:57.376,19.02,20.0,3.56E8,1.024E9
2022-12-22 11:05:57.094,39.97,40.0,3.56E8,1.024E9
2022-12-22 11:05:56.578,32.02,33.0,3.56E8,1.024E9
2022-12-22 11:05:55.575,81.91,82.0,3.56E8,1.024E9
2022-12-22 11:05:54.180,65.84,66.0,3.56E8,1.024E9
2022-12-22 11:05:53.918,16.28,17.0,3.56E8,1.024E9
2022-12-22 11:05:53.742,9.75,10.0,3.56E8,1.024E9
2022-12-22 11:05:52.958,48.56,49.0,3.56E8,1.024E9
2022-12-22 11:05:52.193,8.88,9.0,3.56E8,1.024E9
2022-12-22 11:05:51.213,55.28,56.0,3.56E8,1.024E9
2022-12-22 11:05:49.854,31.68,32.0,3.56E8,1.024E9
2022-12-22 11:05:48.772,17.84,18.0,3.56E8,1.024E9
2022-12-22 11:05:48.357,9.24,10.0,3.56E8,1.024E9
2022-12-22 11:05:48.305,14.64,15.0,3.56E8,1.024E9
2022-12-22 11:05:48.073,36.66,37.0,3.56E8,1.024E9
2022-12-22 11:05:47.015,48.85,49.0,3.56E8,1.024E9
2022-12-22 11:05:46.494,83.58,84.0,3.56E8,1.024E9
2022-12-22 11:05:46.483,72.29,73.0,3.43E8,1.024E9
2022-12-22 11:05:46.482,17.86,18.0,3.62E8,1.024E9
2022-12-22 11:05:45.414,202.03,203.0,3.56E8,1.024E9
2022-12-22 11:05:44.721,30.24,31.0,3.56E8,1.024E9
2022-12-22 11:05:44.276,13.67,14.0,3.56E8,1.024E9
2022-12-22 11:05:43.296,60.41,61.0,3.56E8,1.024E9
2022-12-22 11:05:42.893,16.5,17.0,3.56E8,1.024E9
2022-12-22 11:05:42.635,27.27,28.0,3.56E8,1.024E9
2022-12-22 11:05:42.296,19.0,20.0,3.56E8,1.024E9
2022-12-22 11:05:42.037,23.68,24.0,3.56E8,1.024E9
2022-12-22 11:05:42.032,19.27,20.0,3.43E8,1.024E9
2022-12-22 11:05:41.191,49.03,50.0,3.43E8,1.024E9
2022-12-22 11:05:41.096,15.49,16.0,3.43E8,1.024E9
2022-12-22 11:05:40.481,58.23,59.0,3.43E8,1.024E9
2022-12-22 11:05:39.730,22.06,23.0,3.43E8,1.024E9
2022-12-22 11:05:37.712,19.91,20.0,3.43E8,1.024E9
2022-12-22 11:05:35.737,14.38,15.0,3.43E8,1.024E9
2022-12-22 11:05:35.481,27.24,28.0,3.43E8,1.024E9
2022-12-22 11:05:35.041,17.66,18.0,3.43E8,1.024E9
2022-12-22 11:05:35.033,20.43,21.0,3.56E8,1.024E9
2022-12-22 11:05:34.123,14.38,15.0,3.56E8,1.024E9
2022-12-22 11:05:33.673,9.46,10.0,3.56E8,1.024E9
2022-12-22 11:05:32.103,16.02,17.0,3.56E8,1.024E9
2022-12-22 11:05:31.614,28.95,29.0,3.56E8,1.024E9
2022-12-22 11:05:31.590,7.62,8.0,3.43E8,1.024E9
2022-12-22 11:05:30.353,40.86,41.0,3.43E8,1.024E9
2022-12-22 11:05:30.113,31.18,32.0,3.43E8,1.024E9
2022-12-22 11:05:30.112,30.84,31.0,3.56E8,1.024E9
2022-12-22 11:05:29.873,19.37,20.0,3.56E8,1.024E9
2022-12-22 11:05:28.693,78.46,79.0,3.56E8,1.024E9
2022-12-22 11:05:28.637,14.26,15.0,3.43E8,1.024E9
2022-12-22 11:05:28.013,52.92,53.0,3.56E8,1.024E9
2022-12-22 11:05:26.595,31.98,32.0,3.56E8,1.024E9
2022-12-22 11:05:26.593,19.82,20.0,3.43E8,1.024E9
2022-12-22 11:05:26.589,16.37,17.0,3.62E8,1.024E9
2022-12-22 11:05:26.587,18.33,19.0,3.45E8,1.024E9
2022-12-22 11:05:26.553,34.1,35.0,3.56E8,1.024E9
2022-12-22 11:05:26.544,23.4,24.0,3.45E8,1.024E9
2022-12-22 11:05:26.530,15.68,16.0,3.62E8,1.024E9
2022-12-22 11:05:25.381,72.44,73.0,3.62E8,1.024E9
2022-12-22 11:05:24.752,13.82,14.0,3.62E8,1.024E9
2022-12-22 11:05:24.578,16.06,17.0,3.62E8,1.024E9
2022-12-22 11:05:24.577,13.89,14.0,3.56E8,1.024E9
2022-12-22 11:05:24.522,7.62,8.0,3.62E8,1.024E9
2022-12-22 11:05:24.261,14.56,15.0,3.62E8,1.024E9
2022-12-22 11:05:24.213,15.4,16.0,3.62E8,1.024E9
2022-12-22 11:05:23.730,15.94,16.0,3.62E8,1.024E9
2022-12-22 11:05:23.716,54.67,55.0,3.56E8,1.024E9
2022-12-22 11:05:23.675,17.67,18.0,3.62E8,1.024E9
2022-12-22 11:05:21.916,17.27,18.0,3.62E8,1.024E9
2022-12-22 11:05:20.630,25.41,26.0,3.62E8,1.024E9
2022-12-22 11:05:20.381,72.25,73.0,3.62E8,1.024E9
2022-12-22 11:05:20.352,79.8,80.0,3.56E8,1.024E9
2022-12-22 11:05:19.252,31.12,32.0,3.56E8,1.024E9
2022-12-22 11:05:19.096,9.37,10.0,3.56E8,1.024E9
2022-12-22 11:05:17.653,57.16,58.0,3.56E8,1.024E9
2022-12-22 11:05:17.652,22.62,23.0,3.62E8,1.024E9
2022-12-22 11:05:16.919,22.11,23.0,3.56E8,1.024E9
2022-12-22 11:05:16.282,15.95,16.0,3.56E8,1.024E9
2022-12-22 11:05:16.017,17.65,18.0,3.56E8,1.024E9
2022-12-22 11:05:15.693,37.66,38.0,3.56E8,1.024E9
2022-12-22 11:05:15.581,77.63,78.0,3.56E8,1.024E9
2022-12-22 11:05:15.579,61.0,62.0,3.62E8,1.024E9
2022-12-22 11:05:15.276,51.7,52.0,3.56E8,1.024E9
2022-12-22 11:05:14.318,23.65,24.0,3.56E8,1.024E9
2022-12-22 11:05:14.093,48.48,49.0,3.56E8,1.024E9
2022-12-22 11:05:13.634,42.07,43.0,3.56E8,1.024E9
2022-12-22 11:05:13.318,23.87,24.0,3.56E8,1.024E9
2022-12-22 11:05:12.033,22.59,23.0,3.56E8,1.024E9
2022-12-22 11:05:11.831,9.8,10.0,3.56E8,1.024E9
2022-12-22 11:05:11.718,28.22,29.0,3.56E8,1.024E9
2022-12-22 11:05:11.336,44.87,45.0,3.56E8,1.024E9
2022-12-22 11:05:10.794,40.52,41.0,3.56E8,1.024E9
2022-12-22 11:05:10.751,20.41,21.0,3.62E8,1.024E9
2022-12-22 11:05:10.517,14.85,15.0,3.62E8,1.024E9
2022-12-22 11:05:09.939,16.36,17.0,3.62E8,1.024E9
2022-12-22 11:05:09.695,23.47,24.0,3.62E8,1.024E9
2022-12-22 11:05:09.556,11.21,12.0,3.62E8,1.024E9
2022-12-22 11:05:07.961,15.51,16.0,3.62E8,1.024E9
2022-12-22 11:05:06.650,13.98,14.0,3.62E8,1.024E9
2022-12-22 11:05:05.812,24.67,25.0,3.62E8,1.024E9
2022-12-22 11:05:05.314,16.07,17.0,3.62E8,1.024E9
2022-12-22 11:05:03.313,29.32,30.0,3.62E8,1.024E9
2022-12-22 11:05:02.191,20.55,21.0,3.62E8,1.024E9
2022-12-22 11:05:01.333,16.17,17.0,3.62E8,1.024E9
2022-12-22 11:05:00.697,74.73,75.0,3.62E8,1.024E9
2022-12-22 11:05:00.694,71.94,72.0,3.56E8,1.024E9
2022-12-22 11:05:00.687,12.11,13.0,3.45E8,1.024E9
2022-12-22 11:04:59.898,28.0,29.0,3.56E8,1.024E9
2022-12-22 11:04:58.917,30.45,31.0,3.56E8,1.024E9
2022-12-22 11:04:57.414,24.52,25.0,3.56E8,1.024E9
2022-12-22 11:04:57.236,19.7,20.0,3.56E8,1.024E9
2022-12-22 11:04:57.052,28.21,29.0,3.56E8,1.024E9
2022-12-22 11:04:56.436,19.66,20.0,3.56E8,1.024E9
2022-12-22 11:04:55.393,71.89,72.0,3.56E8,1.024E9
2022-12-22 11:04:54.672,15.91,16.0,3.56E8,1.024E9
2022-12-22 11:04:54.260,9.77,10.0,3.56E8,1.024E9
2022-12-22 11:04:53.780,21.59,22.0,3.56E8,1.024E9
2022-12-22 11:04:51.914,17.58,18.0,3.56E8,1.024E9
2022-12-22 11:04:51.356,20.11,21.0,3.56E8,1.024E9
2022-12-22 11:04:50.699,27.91,28.0,3.56E8,1.024E9
2022-12-22 11:04:49.559,28.13,29.0,3.56E8,1.024E9
2022-12-22 11:04:48.434,9.03,10.0,3.56E8,1.024E9
2022-12-22 11:04:47.873,19.03,20.0,3.56E8,1.024E9
2022-12-22 11:04:47.196,23.59,24.0,3.56E8,1.024E9
2022-12-22 11:04:47.167,9.38,10.0,3.56E8,1.024E9
2022-12-22 11:04:45.034,90.53,91.0,3.56E8,1.024E9
2022-12-22 11:04:44.957,14.77,15.0,3.62E8,1.024E9
2022-12-22 11:04:44.353,51.35,52.0,3.56E8,1.024E9
2022-12-22 11:04:43.834,33.31,34.0,3.56E8,1.024E9
2022-12-22 11:04:43.272,32.7,33.0,3.56E8,1.024E9
2022-12-22 11:04:42.315,33.97,34.0,3.56E8,1.024E9
2022-12-22 11:04:42.255,16.53,17.0,3.56E8,1.024E9
2022-12-22 11:04:41.589,9.75,10.0,3.56E8,1.024E9
2022-12-22 11:04:41.113,81.48,82.0,3.56E8,1.024E9
2022-12-22 11:04:41.097,64.43,65.0,3.62E8,1.024E9
2022-12-22 11:04:39.741,18.52,19.0,3.62E8,1.024E9
2022-12-22 11:04:39.281,70.92,71.0,3.62E8,1.024E9
2022-12-22 11:04:39.082,33.04,34.0,3.62E8,1.024E9
2022-12-22 11:04:38.214,30.96,31.0,3.62E8,1.024E9
2022-12-22 11:04:37.232,34.59,35.0,3.62E8,1.024E9
2022-12-22 11:04:37.212,24.61,25.0,3.56E8,1.024E9
2022-12-22 11:04:37.198,17.4,18.0,3.45E8,1.024E9
2022-12-22 11:04:36.689,9.64,10.0,3.45E8,1.024E9
2022-12-22 11:04:35.130,19.23,20.0,3.45E8,1.024E9
2022-12-22 11:04:33.731,28.67,29.0,3.45E8,1.024E9
2022-12-22 11:04:33.145,16.38,17.0,3.45E8,1.024E9
2022-12-22 11:04:33.085,17.0,17.0,3.45E8,1.024E9
2022-12-22 11:04:32.387,14.51,15.0,3.45E8,1.024E9
2022-12-22 11:04:31.624,15.79,16.0,3.45E8,1.024E9
2022-12-22 11:04:31.615,10.25,11.0,3.56E8,1.024E9
2022-12-22 11:04:28.976,25.52,26.0,3.56E8,1.024E9
2022-12-22 11:04:28.314,34.92,35.0,3.56E8,1.024E9
2022-12-22 11:04:28.306,19.97,20.0,3.45E8,1.024E9
2022-12-22 11:04:28.294,15.4,16.0,3.62E8,1.024E9
2022-12-22 11:04:27.965,15.82,16.0,3.62E8,1.024E9
2022-12-22 11:04:27.661,7.95,8.0,3.62E8,1.024E9
2022-12-22 11:04:27.251,16.61,17.0,3.62E8,1.024E9
2022-12-22 11:04:27.211,20.59,21.0,3.62E8,1.024E9
2022-12-22 11:04:26.276,17.95,18.0,3.62E8,1.024E9
2022-12-22 11:04:25.452,34.6,35.0,3.62E8,1.024E9
2022-12-22 11:04:25.412,19.95,20.0,3.62E8,1.024E9
2022-12-22 11:04:25.393,50.05,51.0,3.56E8,1.024E9
2022-12-22 11:04:25.374,13.63,14.0,3.62E8,1.024E9
2022-12-22 11:04:24.314,29.71,30.0,3.56E8,1.024E9
2022-12-22 11:04:23.752,28.57,29.0,3.56E8,1.024E9
2022-12-22 11:04:22.994,36.95,37.0,3.56E8,1.024E9
2022-12-22 11:04:22.358,20.1,21.0,3.56E8,1.024E9
2022-12-22 11:04:21.818,10.04,11.0,3.56E8,1.024E9
2022-12-22 11:04:21.393,22.4,23.0,3.56E8,1.024E9
2022-12-22 11:04:20.643,9.35,10.0,3.56E8,1.024E9
2022-12-22 11:04:19.095,49.46,50.0,3.56E8,1.024E9
2022-12-22 11:04:19.087,45.29,46.0,3.62E8,1.024E9
2022-12-22 11:04:19.082,37.68,38.0,3.45E8,1.024E9
2022-12-22 11:04:18.182,68.74,69.0,3.62E8,1.024E9
